Y,X1,X2,X3,X4,X5,X6,X7
1,-2.458936,3.85802,3.257962,5.203934,5.619383,3.690357,5.130515
1,-2.412975,3.807257,3.257962,5.203934,5.619383,4.006663,4.043615
1,-2.654272,3.85802,3.257962,5.203934,5.619383,4.623069,3.888081
1,-2.884079,3.85802,3.257962,5.203934,5.619383,3.426759,3.420351
1,-2.619801,3.85802,3.257962,5.203934,5.619383,3.642418,3.938575
1,-2.717469,3.85802,3.257962,5.203934,5.619383,3.90259,3.657248
1,-2.803647,3.85802,3.257962,5.203934,5.619383,3.642418,3.094595
1,-2.648527,3.85802,3.257962,5.203934,5.619383,3.642418,3.375922
1,-2.464681,3.85802,3.257962,5.203934,5.619383,5.203454,4.501229
1,-1.729298,3.756494,3.257962,5.203934,5.619383,5.685135,6.732846
1,-2.286581,3.85802,3.257962,5.203934,5.619383,4.943281,5.063882
1,-1.46502,3.654967,3.257962,5.203934,5.619383,5.564815,6.017279
1,-2.102735,3.807257,3.257962,5.203934,5.619383,5.876433,4.332437
1,-2.694488,3.807257,3.257962,5.203934,5.619383,4.807996,2.888284
1,-2.458936,3.807257,3.257962,5.203934,5.619383,5.0751,3.177128
1,-2.499152,3.807257,3.257962,5.203934,5.619383,4.807996,3.177128
1,-2.326797,3.807257,3.257962,5.203934,5.619383,5.0751,3.754772
1,-2.424465,3.807257,3.257962,5.203934,5.619383,5.0751,3.177128
1,-2.424465,3.807257,3.257962,5.203934,5.619383,5.0751,3.177128
1,-2.76343,3.85802,3.257962,5.203934,5.619383,3.642418,3.938575
1,-2.843863,3.85802,3.257962,5.203934,5.619383,3.535299,4.332437
1,-2.705979,3.85802,3.257962,5.203934,5.619383,4.006663,3.822748
1,-2.522133,3.85802,3.257962,5.203934,5.619383,4.713719,3.822748
1,-2.378504,3.85802,3.257962,5.203934,5.619383,4.217534,5.130515
1,-1.913144,3.85802,3.257962,5.203934,5.619383,4.780671,7.631003
1,-2.142951,3.85802,3.257962,5.203934,5.619383,3.642418,6.18919
1,-2.378504,3.85802,3.257962,5.203934,5.619383,4.217534,5.130515
1,-2.378504,3.85802,3.257962,5.203934,5.619383,4.217534,5.130515
1,-2.527878,3.85802,3.257962,5.203934,5.619383,3.953936,4.845484
1,-2.349778,3.85802,3.257962,5.203934,5.619383,3.90259,5.626536
1,-2.608311,3.85802,3.490657,4.10836,7.098157,3.953936,4.560453
1,-2.58533,3.85802,3.490657,4.10836,7.098157,4.481132,4.560453
1,-2.58533,3.85802,3.490657,4.10836,7.098157,4.481132,4.560453
1,-2.958767,3.85802,3.490657,4.10836,7.098157,3.382245,3.375922
1,-2.522133,3.85802,3.490657,4.10836,7.098157,4.744731,5.415546
1,-2.504897,3.756494,3.490657,4.10836,7.098157,4.602254,4.976454
1,-2.464681,3.85802,3.490657,4.10836,7.098157,4.683108,5.345209
1,-1.959106,3.756494,3.490657,4.10836,7.098157,4.602254,6.440103
1,-1.77526,3.756494,3.490657,4.10836,7.098157,6.768016,7.611031
1,-1.591414,3.55344,3.490657,4.10836,7.098157,7.440955,5.260813
1,-2.694488,3.85802,3.490657,4.10836,7.098157,3.690357,5.130515
1,-2.654272,3.807257,3.490657,4.10836,7.098157,4.006663,4.621259
1,-2.826627,3.85802,3.490657,4.10836,7.098157,4.623069,3.888081
1,-3.113886,3.85802,3.490657,4.10836,7.098157,3.426759,3.420351
1,-2.855353,3.85802,3.490657,4.10836,7.098157,3.642418,3.938575
1,-2.953021,3.85802,3.490657,4.10836,7.098157,3.90259,3.657248
1,-2.884079,3.85802,3.490657,4.10836,7.098157,3.90259,3.375922
1,-2.826627,3.85802,3.490657,4.10836,7.098157,4.162763,3.657248
1,-2.700234,3.85802,3.490657,4.10836,7.098157,5.203454,4.501229
1,-1.95336,3.756494,3.490657,4.10836,7.098157,5.685135,6.732846
1,-2.522133,3.85802,3.490657,4.10836,7.098157,4.943281,5.063882
1,-1.568434,3.654967,3.490657,4.10836,7.098157,5.564815,6.017279
1,-2.57384,3.807257,3.490657,4.10836,7.098157,5.342225,4.043615
1,-2.935786,3.807257,3.490657,4.10836,7.098157,4.807996,2.888284
1,-2.700234,3.807257,3.490657,4.10836,7.098157,5.0751,3.177128
1,-2.74045,3.807257,3.490657,4.10836,7.098157,4.807996,3.177128
1,-2.568094,3.807257,3.490657,4.10836,7.098157,5.0751,3.754772
1,-2.665762,3.807257,3.490657,4.10836,7.098157,5.0751,3.177128
1,-2.665762,3.807257,3.490657,4.10836,7.098157,5.0751,3.177128
1,-2.998983,3.85802,3.490657,4.10836,7.098157,3.642418,3.938575
1,-2.987492,3.85802,3.490657,4.10836,7.098157,3.535299,4.332437
1,-2.849608,3.85802,3.490657,4.10836,7.098157,4.006663,3.822748
1,-2.75194,3.85802,3.490657,4.10836,7.098157,4.713719,3.822748
1,-2.246364,3.85802,3.490657,4.10836,7.098157,4.344565,6.002765
1,-2.119971,3.85802,3.490657,4.10836,7.098157,4.780671,7.631003
1,-2.407229,3.85802,3.490657,4.10836,7.098157,3.642418,6.18919
1,-2.614056,3.85802,3.490657,4.10836,7.098157,4.217534,5.130515
1,-2.614056,3.85802,3.490657,4.10836,7.098157,4.217534,5.130515
1,-2.619801,3.85802,3.490657,4.10836,7.098157,4.481132,5.130515
1,-2.614056,3.85802,3.490657,4.10836,7.098157,3.953936,5.130515
1,-2.637037,3.85802,3.490657,4.382253,6.80242,4.217534,5.415546
1,-2.591075,3.85802,3.490657,4.382253,6.80242,4.683108,4.501229
1,-2.608311,3.807257,3.490657,4.382253,6.80242,4.006663,4.043615
1,-2.458936,3.807257,3.490657,4.382253,6.80242,4.540892,5.77659
1,-2.119971,3.807257,3.490657,4.382253,6.80242,4.273768,5.487746
1,-2.74045,3.85802,3.490657,4.382253,6.80242,3.690357,4.845484
1,-2.435955,3.85802,3.490657,4.382253,6.80242,4.943281,5.063882
1,-1.539708,3.756494,3.490657,4.382253,6.80242,7.038726,7.025567
1,-1.482256,3.55344,3.490657,4.382253,6.80242,8.013327,4.951347
1,-2.682998,3.85802,3.490657,4.382253,6.80242,3.690357,5.130515
1,-2.608311,3.807257,3.490657,4.382253,6.80242,4.006663,4.043615
1,-2.786411,3.85802,3.490657,4.382253,6.80242,4.623069,4.165812
1,-2.688743,3.85802,3.490657,4.382253,6.80242,4.943281,4.219902
1,-3.079415,3.85802,3.490657,4.382253,6.80242,3.426759,3.13532
1,-2.843863,3.85802,3.490657,4.382253,6.80242,3.382245,3.938575
1,-3.027709,3.85802,3.490657,4.382253,6.80242,3.642418,3.094595
1,-2.872589,3.85802,3.490657,4.382253,6.80242,3.642418,3.375922
1,-2.786411,3.85802,3.490657,4.382253,6.80242,4.683108,4.782556
1,-2.516388,3.85802,3.490657,4.382253,6.80242,4.422936,4.782556
1,-1.758024,3.85802,3.490657,4.382253,6.80242,6.326301,8.265835
1,-1.499491,3.654967,3.490657,4.382253,6.80242,5.564815,6.017279
1,-2.298071,3.807257,3.490657,4.382253,6.80242,5.876433,4.332437
1,-2.970257,3.807257,3.490657,4.382253,6.80242,4.273768,2.888284
1,-2.809392,3.807257,3.490657,4.382253,6.80242,4.807996,3.46595
1,-2.654272,3.807257,3.490657,4.382253,6.80242,5.0751,3.177128
1,-2.57384,3.807257,3.490657,4.382253,6.80242,4.807996,3.46595
1,-2.619801,3.807257,3.490657,4.382253,6.80242,5.0751,3.177128
1,-2.619801,3.807257,3.490657,4.382253,6.80242,5.0751,3.177128
1,-2.619801,3.807257,3.490657,4.382253,6.80242,5.0751,3.177128
1,-2.660017,3.85802,3.490657,4.382253,6.80242,3.577369,4.384015
1,-2.820882,3.85802,3.490657,4.382253,6.80242,4.006663,3.822748
1,-2.648527,3.85802,3.490657,4.382253,6.80242,4.713719,3.822748
1,-2.602565,3.85802,3.490657,4.382253,6.80242,4.217534,5.130515
1,-1.913144,3.85802,3.490657,4.382253,6.80242,4.674434,7.46141
1,-2.642782,3.85802,3.490657,4.382253,6.80242,4.366241,4.721252
1,-2.723214,3.85802,3.490657,4.382253,6.80242,4.623069,4.721252
1,-2.602565,3.85802,3.490657,4.382253,6.80242,4.217534,5.130515
1,-2.717469,3.85802,3.490657,4.382253,6.80242,3.953936,4.845484
1,-2.57384,3.85802,3.490657,4.382253,6.80242,3.90259,5.626536
1,-2.602565,3.85802,3.490657,4.382253,6.80242,3.953936,5.415546
1,-2.614056,3.85802,3.72337,5.203934,6.210901,4.683108,4.501229
1,-2.648527,3.807257,3.72337,5.203934,6.210901,4.006663,4.043615
1,-2.550859,3.85802,3.72337,5.203934,6.210901,4.744731,5.415546
1,-2.206148,3.807257,3.72337,5.203934,6.210901,4.273768,5.487746
1,-2.780666,3.85802,3.72337,5.203934,6.210901,3.690357,4.845484
1,-2.533623,3.85802,3.72337,5.203934,6.210901,4.943281,5.063882
1,-1.591414,3.756494,3.72337,5.203934,6.210901,7.038726,7.025567
1,-1.522472,3.55344,3.72337,5.203934,6.210901,8.013327,4.951347
1,-2.723214,3.85802,3.72337,5.203934,6.210901,3.690357,5.130515
1,-2.648527,3.807257,3.72337,5.203934,6.210901,4.006663,4.043615
1,-2.826627,3.85802,3.72337,5.203934,6.210901,4.623069,4.165812
1,-2.728959,3.85802,3.72337,5.203934,6.210901,4.943281,4.219902
1,-3.125377,3.85802,3.72337,5.203934,6.210901,3.426759,3.13532
1,-2.987492,3.85802,3.72337,5.203934,6.210901,3.90259,3.657248
1,-3.07367,3.85802,3.72337,5.203934,6.210901,3.642418,3.094595
1,-2.91855,3.85802,3.72337,5.203934,6.210901,3.642418,3.375922
1,-2.832373,3.85802,3.72337,5.203934,6.210901,4.683108,4.782556
1,-2.562349,3.85802,3.72337,5.203934,6.210901,4.422936,4.782556
1,-1.821221,3.85802,3.72337,5.203934,6.210901,6.326301,8.265835
1,-1.597159,3.654967,3.72337,5.203934,6.210901,5.564815,6.017279
1,-2.338287,3.807257,3.72337,5.203934,6.210901,5.876433,4.332437
1,-3.010473,3.807257,3.72337,5.203934,6.210901,4.273768,2.888284
1,-2.889824,3.807257,3.72337,5.203934,6.210901,4.807996,3.46595
1,-2.694488,3.807257,3.72337,5.203934,6.210901,5.0751,3.177128
1,-2.562349,3.807257,3.72337,5.203934,6.210901,5.0751,3.754772
1,-2.723214,3.807257,3.72337,5.203934,6.210901,5.0751,3.177128
1,-2.723214,3.807257,3.72337,5.203934,6.210901,5.0751,3.177128
1,-2.723214,3.807257,3.72337,5.203934,6.210901,5.0751,3.177128
1,-2.815137,3.85802,3.72337,5.203934,6.210901,3.577369,4.384015
1,-2.861098,3.85802,3.72337,5.203934,6.210901,4.006663,3.822748
1,-2.688743,3.85802,3.72337,5.203934,6.210901,4.713719,3.822748
1,-2.660017,3.85802,3.72337,5.203934,6.210901,4.217534,5.130515
1,-1.95336,3.85802,3.72337,5.203934,6.210901,4.674434,7.46141
1,-2.682998,3.85802,3.72337,5.203934,6.210901,4.366241,4.721252
1,-2.76343,3.85802,3.72337,5.203934,6.210901,4.623069,4.721252
1,-2.660017,3.85802,3.72337,5.203934,6.210901,4.217534,5.130515
1,-2.815137,3.85802,3.72337,5.203934,6.210901,3.953936,4.845484
1,-2.614056,3.85802,3.72337,5.203934,6.210901,3.90259,5.626536
1,-2.642782,3.85802,3.72337,5.203934,6.210901,3.953936,5.415546
1,-2.872589,3.85802,3.956083,4.382253,6.210901,4.481132,4.560453
1,-2.935786,3.85802,3.956083,4.382253,6.210901,3.382245,3.375922
1,-2.533623,3.85802,3.956083,4.382253,6.210901,4.481132,5.415546
1,-2.407229,3.756494,3.956083,4.382253,6.210901,4.602254,4.976454
1,-2.59682,3.85802,3.956083,4.382253,6.210901,4.683108,5.345209
1,-1.976341,3.756494,3.956083,4.382253,6.210901,4.602254,6.440103
1,-1.700573,3.756494,3.956083,4.382253,6.210901,6.768016,7.611031
1,-2.372758,3.807257,3.956083,4.382253,6.210901,4.540892,5.77659
1,-2.441701,3.807257,3.956083,4.382253,6.210901,3.739559,5.198925
1,-2.58533,3.807257,3.956083,4.382253,6.210901,4.006663,4.621259
1,-2.76343,3.85802,3.956083,4.382253,6.210901,4.623069,3.888081
1,-3.056435,3.85802,3.956083,4.382253,6.210901,3.426759,3.420351
1,-2.820882,3.85802,3.956083,4.382253,6.210901,3.642418,3.938575
1,-3.004728,3.85802,3.956083,4.382253,6.210901,3.642418,3.094595
1,-2.849608,3.85802,3.956083,4.382253,6.210901,3.90259,3.375922
1,-2.792156,3.85802,3.956083,4.382253,6.210901,4.162763,3.657248
1,-2.665762,3.85802,3.956083,4.382253,6.210901,5.203454,4.501229
1,-1.918889,3.756494,3.956083,4.382253,6.210901,5.685135,6.732846
1,-1.798241,3.654967,3.956083,4.382253,6.210901,7.234251,7.521587
1,-1.522472,3.654967,3.956083,4.382253,6.210901,5.564815,6.017279
1,-2.504897,3.807257,3.956083,4.382253,6.210901,5.342225,4.043615
1,-2.866844,3.807257,3.956083,4.382253,6.210901,4.807996,2.888284
1,-2.631291,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.671508,3.807257,3.956083,4.382253,6.210901,4.807996,3.177128
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.964512,3.85802,3.956083,4.382253,6.210901,3.642418,3.938575
1,-3.182828,3.85802,3.956083,4.382253,6.210901,3.535299,4.332437
1,-2.717469,3.85802,3.956083,4.382253,6.210901,4.478027,4.077582
1,-2.476172,3.85802,3.956083,4.382253,6.210901,3.770971,5.096982
1,-2.148696,3.85802,3.956083,4.382253,6.210901,4.344565,6.002765
1,-1.993577,3.85802,3.956083,4.382253,6.210901,4.780671,7.631003
1,-2.384249,3.85802,3.956083,4.382253,6.210901,3.642418,6.18919
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.217534,5.130515
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.217534,5.130515
1,-2.58533,3.85802,3.956083,4.382253,6.210901,4.481132,5.130515
1,-2.579585,3.85802,3.956083,4.382253,6.210901,3.953936,5.130515
1,-2.872589,3.85802,4.134393,4.325343,6.13023,4.481132,4.560453
1,-2.935786,3.908784,4.134393,4.325343,6.13023,3.382245,3.375922
1,-2.533623,3.85802,4.134393,4.325343,6.13023,4.481132,5.415546
1,-2.407229,3.756494,4.134393,4.325343,6.13023,4.602254,4.976454
1,-2.59682,3.908784,4.134393,4.325343,6.13023,4.683108,5.345209
1,-1.976341,3.756494,4.134393,4.325343,6.13023,4.602254,6.440103
1,-1.700573,3.756494,4.134393,4.325343,6.13023,6.768016,7.611031
1,-1.648866,3.55344,4.134393,4.325343,6.13023,7.440955,5.260813
1,-2.441701,3.807257,4.134393,4.325343,6.13023,3.739559,5.198925
1,-2.58533,3.807257,4.134393,4.325343,6.13023,4.006663,4.621259
1,-2.76343,3.908784,4.134393,4.325343,6.13023,4.623069,3.888081
1,-3.056435,3.85802,4.134393,4.325343,6.13023,3.426759,3.420351
1,-2.820882,3.908784,4.134393,4.325343,6.13023,3.642418,3.938575
1,-3.004728,3.908784,4.134393,4.325343,6.13023,3.642418,3.094595
1,-2.849608,3.908784,4.134393,4.325343,6.13023,3.90259,3.375922
1,-2.792156,3.908784,4.134393,4.325343,6.13023,4.162763,3.657248
1,-2.665762,3.908784,4.134393,4.325343,6.13023,5.203454,4.501229
1,-1.918889,3.756494,4.134393,4.325343,6.13023,5.685135,6.732846
1,-2.487662,3.908784,4.134393,4.325343,6.13023,4.943281,5.063882
1,-1.522472,3.654967,4.134393,4.325343,6.13023,5.564815,6.017279
1,-2.504897,3.807257,4.134393,4.325343,6.13023,5.342225,4.043615
1,-2.866844,3.807257,4.134393,4.325343,6.13023,4.807996,2.888284
1,-2.631291,3.807257,4.134393,4.325343,6.13023,5.0751,3.177128
1,-2.671508,3.807257,4.134393,4.325343,6.13023,4.807996,3.177128
1,-2.59682,3.807257,4.134393,4.325343,6.13023,5.0751,3.177128
1,-2.59682,3.807257,4.134393,4.325343,6.13023,5.0751,3.177128
1,-2.59682,3.807257,4.134393,4.325343,6.13023,5.0751,3.177128
1,-2.964512,3.908784,4.134393,4.325343,6.13023,3.642418,3.938575
1,-3.182828,3.908784,4.134393,4.325343,6.13023,3.535299,4.332437
1,-3.044944,3.908784,4.134393,4.325343,6.13023,4.006663,3.822748
1,-2.476172,3.908784,4.134393,4.325343,6.13023,3.770971,5.096982
1,-2.148696,3.908784,4.134393,4.325343,6.13023,4.344565,6.002765
1,-1.993577,3.908784,4.134393,4.325343,6.13023,4.780671,7.631003
1,-2.384249,3.908784,4.134393,4.325343,6.13023,3.642418,6.18919
1,-2.579585,3.85802,4.134393,4.325343,6.13023,4.217534,5.130515
1,-2.579585,3.85802,4.134393,4.325343,6.13023,4.217534,5.130515
1,-2.58533,3.85802,4.134393,4.325343,6.13023,4.481132,5.130515
1,-2.579585,3.85802,4.134393,4.325343,6.13023,3.953936,5.130515
1,-2.58533,3.807257,3.956083,4.382253,6.210901,4.006663,4.043615
1,-2.481917,3.807257,3.956083,4.382253,6.210901,4.540892,5.77659
1,-2.533623,3.85802,3.956083,4.382253,6.210901,4.481132,5.415546
1,-2.717469,3.85802,3.956083,4.382253,6.210901,3.690357,4.845484
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.943281,5.063882
1,-1.539708,3.756494,3.956083,4.382253,6.210901,7.038726,7.025567
1,-1.505237,3.55344,3.956083,4.382253,6.210901,8.013327,4.951347
1,-2.372758,3.807257,3.956083,4.382253,6.210901,4.540892,5.77659
1,-2.58533,3.807257,3.956083,4.382253,6.210901,4.006663,4.043615
1,-2.76343,3.85802,3.956083,4.382253,6.210901,4.623069,4.165812
1,-2.665762,3.85802,3.956083,4.382253,6.210901,4.943281,4.219902
1,-3.056435,3.85802,3.956083,4.382253,6.210901,3.426759,3.13532
1,-2.820882,3.85802,3.956083,4.382253,6.210901,3.382245,3.938575
1,-3.004728,3.85802,3.956083,4.382253,6.210901,3.642418,3.094595
1,-2.849608,3.85802,3.956083,4.382253,6.210901,3.642418,3.375922
1,-2.76343,3.85802,3.956083,4.382253,6.210901,4.683108,4.782556
1,-2.493407,3.85802,3.956083,4.382253,6.210901,4.422936,4.782556
1,-1.735044,3.85802,3.956083,4.382253,6.210901,6.326301,8.265835
1,-1.798241,3.654967,3.956083,4.382253,6.210901,7.234251,7.521587
1,-2.27509,3.807257,3.956083,4.382253,6.210901,5.876433,4.332437
1,-2.947276,3.807257,3.956083,4.382253,6.210901,4.273768,2.888284
1,-2.786411,3.807257,3.956083,4.382253,6.210901,4.807996,3.46595
1,-2.631291,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.550859,3.807257,3.956083,4.382253,6.210901,4.807996,3.46595
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.59682,3.807257,3.956083,4.382253,6.210901,5.0751,3.177128
1,-2.838118,3.85802,3.956083,4.382253,6.210901,3.577369,4.384015
1,-3.044944,3.85802,3.956083,4.382253,6.210901,4.006663,3.822748
1,-2.717469,3.85802,3.956083,4.382253,6.210901,4.478027,4.077582
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.217534,5.130515
1,-1.890163,3.85802,3.956083,4.382253,6.210901,4.674434,7.46141
1,-2.619801,3.85802,3.956083,4.382253,6.210901,4.366241,4.721252
1,-2.700234,3.85802,3.956083,4.382253,6.210901,4.623069,4.721252
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.217534,5.130515
1,-2.579585,3.85802,3.956083,4.382253,6.210901,4.217534,5.130515
1,-2.550859,3.85802,3.956083,4.382253,6.210901,3.90259,5.626536
1,-2.579585,3.85802,3.956083,4.382253,6.210901,3.953936,5.415546
1,-2.700234,3.807257,3.537207,3.885611,6.593402,4.540892,5.77659
1,-2.75194,3.807257,3.537207,3.885611,6.593402,4.481132,5.415546
1,-2.671508,3.756494,3.537207,3.885611,6.593402,4.602254,4.976454
1,-2.568094,3.807257,3.537207,3.885611,6.593402,4.943281,5.063882
1,-1.77526,3.756494,3.537207,3.885611,6.593402,7.038726,7.025567
1,-1.666102,3.55344,3.537207,3.885611,6.593402,8.013327,4.951347
1,-2.637037,3.807257,3.537207,3.885611,6.593402,4.540892,5.77659
1,-2.705979,3.807257,3.537207,3.885611,6.593402,3.739559,5.198925
1,-2.849608,3.807257,3.537207,3.885611,6.593402,4.006663,4.621259
1,-2.780666,3.807257,3.537207,3.885611,6.593402,4.943281,4.219902
1,-3.274751,3.807257,3.537207,3.885611,6.593402,3.426759,3.13532
1,-2.993238,3.807257,3.537207,3.885611,6.593402,3.382245,3.938575
1,-3.177083,3.807257,3.537207,3.885611,6.593402,3.642418,3.094595
1,-3.021963,3.807257,3.537207,3.885611,6.593402,3.90259,3.375922
1,-2.935786,3.807257,3.537207,3.885611,6.593402,4.683108,4.782556
1,-2.665762,3.807257,3.537207,3.885611,6.593402,4.422936,4.782556
1,-1.907399,3.807257,3.537207,3.885611,6.593402,6.326301,8.265835
1,-1.999322,3.654967,3.537207,3.885611,6.593402,7.234251,7.521587
1,-1.838457,3.654967,3.537207,3.885611,6.593402,5.564815,6.017279
1,-2.769176,3.807257,3.537207,3.885611,6.593402,5.342225,4.043615
1,-3.050689,3.807257,3.537207,3.885611,6.593402,4.807996,3.46595
1,-2.89557,3.807257,3.537207,3.885611,6.593402,5.0751,3.177128
1,-2.815137,3.807257,3.537207,3.885611,6.593402,4.807996,3.46595
1,-2.861098,3.807257,3.537207,3.885611,6.593402,5.0751,3.177128
1,-2.861098,3.807257,3.537207,3.885611,6.593402,5.0751,3.177128
1,-2.861098,3.807257,3.537207,3.885611,6.593402,5.0751,3.177128
1,-2.786411,3.807257,3.537207,3.885611,6.593402,3.577369,4.384015
1,-2.935786,3.807257,3.537207,3.885611,6.593402,4.006663,3.822748
1,-2.700234,3.807257,3.537207,3.885611,6.593402,4.478027,4.077582
1,-2.872589,3.807257,3.537207,3.885611,6.593402,3.770971,5.096982
1,-2.25211,3.807257,3.537207,3.885611,6.593402,4.344565,6.002765
1,-2.654272,3.807257,3.537207,3.885611,6.593402,4.366241,4.721252
1,-2.734705,3.807257,3.537207,3.885611,6.593402,4.623069,4.721252
1,-2.797902,3.807257,3.537207,3.885611,6.593402,4.217534,5.130515
1,-2.797902,3.807257,3.537207,3.885611,6.593402,4.217534,5.130515
1,-2.803647,3.807257,3.537207,3.885611,6.593402,4.481132,5.130515
1,-2.797902,3.807257,3.537207,3.885611,6.593402,3.953936,5.415546
1,-2.91855,3.85802,2.985951,3.244007,7.881724,4.744731,5.415546
1,-2.694488,3.807257,2.985951,3.244007,7.881724,4.273768,5.487746
1,-3.148357,3.85802,2.985951,3.244007,7.881724,3.690357,4.845484
1,-2.930041,3.908784,2.985951,3.244007,7.881724,4.943281,5.063882
1,-2.033793,3.756494,2.985951,3.244007,7.881724,7.038726,7.025567
1,-2.062519,3.55344,2.985951,3.244007,7.881724,7.440955,5.260813
1,-3.090906,3.85802,2.985951,3.244007,7.881724,3.690357,5.130515
1,-3.06218,3.807257,2.985951,3.244007,7.881724,4.006663,4.043615
1,-3.131122,3.908784,2.985951,3.244007,7.881724,4.623069,4.165812
1,-3.067925,3.908784,2.985951,3.244007,7.881724,4.943281,4.219902
1,-3.217299,3.908784,2.985951,3.244007,7.881724,3.642418,3.938575
1,-3.314968,3.908784,2.985951,3.244007,7.881724,3.90259,3.657248
1,-3.418381,3.908784,2.985951,3.244007,7.881724,3.642418,3.094595
1,-3.246025,3.908784,2.985951,3.244007,7.881724,3.642418,3.375922
1,-3.159848,3.908784,2.985951,3.244007,7.881724,4.683108,4.782556
1,-2.901315,3.908784,2.985951,3.244007,7.881724,4.422936,4.782556
1,-2.884079,3.908784,2.985951,3.244007,7.881724,4.943281,5.063882
1,-2.165932,3.654967,2.985951,3.244007,7.881724,5.564815,6.017279
1,-2.75194,3.807257,2.985951,3.244007,7.881724,5.876433,4.332437
1,-3.424126,3.807257,2.985951,3.244007,7.881724,4.273768,2.888284
1,-3.263261,3.807257,2.985951,3.244007,7.881724,4.807996,3.46595
1,-3.148357,3.807257,2.985951,3.244007,7.881724,4.807996,3.177128
1,-2.976002,3.807257,2.985951,3.244007,7.881724,5.0751,3.754772
1,-3.07367,3.807257,2.985951,3.244007,7.881724,5.0751,3.177128
1,-3.07367,3.807257,2.985951,3.244007,7.881724,5.0751,3.177128
1,-3.07367,3.807257,2.985951,3.244007,7.881724,5.0751,3.177128
1,-3.3954,3.908784,2.985951,3.244007,7.881724,3.577369,4.384015
1,-3.487323,3.908784,2.985951,3.244007,7.881724,4.006663,3.822748
1,-3.027709,3.908784,2.985951,3.244007,7.881724,4.713719,3.822748
1,-3.010473,3.85802,2.985951,3.244007,7.881724,4.217534,5.130515
1,-2.481917,3.908784,2.985951,3.244007,7.881724,4.674434,7.46141
1,-2.958767,3.908784,2.985951,3.244007,7.881724,4.366241,4.721252
1,-3.010473,3.85802,2.985951,3.244007,7.881724,4.217534,5.130515
1,-3.010473,3.85802,2.985951,3.244007,7.881724,4.217534,5.130515
1,-3.119631,3.85802,2.985951,3.244007,7.881724,3.953936,4.845484
1,-2.947276,3.908784,2.985951,3.244007,7.881724,3.90259,5.626536
1,-3.010473,3.85802,2.985951,3.244007,7.881724,3.953936,5.415546
1,-2.602565,3.807257,4.00884,5.55087,5.394607,4.481132,5.415546
1,-2.786411,3.807257,4.00884,5.55087,5.394607,3.690357,4.845484
1,-2.441701,3.807257,4.00884,5.55087,5.394607,4.943281,5.063882
1,-1.625885,3.756494,4.00884,5.55087,5.394607,7.038726,7.025567
1,-1.562688,3.55344,4.00884,5.55087,5.394607,8.013327,4.951347
1,-2.487662,3.807257,4.00884,5.55087,5.394607,4.540892,5.77659
1,-2.700234,3.807257,4.00884,5.55087,5.394607,4.006663,4.043615
1,-2.757685,3.807257,4.00884,5.55087,5.394607,4.623069,4.165812
1,-2.631291,3.807257,4.00884,5.55087,5.394607,4.943281,4.219902
1,-3.125377,3.807257,4.00884,5.55087,5.394607,3.426759,3.13532
1,-2.843863,3.807257,4.00884,5.55087,5.394607,3.382245,3.938575
1,-3.027709,3.807257,4.00884,5.55087,5.394607,3.642418,3.094595
1,-2.872589,3.807257,4.00884,5.55087,5.394607,3.642418,3.375922
1,-2.786411,3.807257,4.00884,5.55087,5.394607,4.683108,4.782556
1,-2.516388,3.807257,4.00884,5.55087,5.394607,4.422936,4.782556
1,-1.758024,3.807257,4.00884,5.55087,5.394607,6.326301,8.265835
1,-1.849947,3.654967,4.00884,5.55087,5.394607,7.234251,7.521587
1,-2.389994,3.807257,4.00884,5.55087,5.394607,5.876433,4.332437
1,-3.06218,3.807257,4.00884,5.55087,5.394607,4.273768,2.888284
1,-2.901315,3.807257,4.00884,5.55087,5.394607,4.807996,3.46595
1,-2.746195,3.807257,4.00884,5.55087,5.394607,5.0751,3.177128
1,-2.665762,3.807257,4.00884,5.55087,5.394607,4.807996,3.46595
1,-2.711724,3.807257,4.00884,5.55087,5.394607,5.0751,3.177128
1,-2.711724,3.807257,4.00884,5.55087,5.394607,5.0751,3.177128
1,-2.711724,3.807257,4.00884,5.55087,5.394607,5.0751,3.177128
1,-2.688743,3.807257,4.00884,5.55087,5.394607,3.577369,4.384015
1,-2.849608,3.807257,4.00884,5.55087,5.394607,4.006663,3.822748
1,-2.550859,3.807257,4.00884,5.55087,5.394607,4.478027,4.077582
1,-2.648527,3.807257,4.00884,5.55087,5.394607,4.217534,5.130515
1,-1.913144,3.807257,4.00884,5.55087,5.394607,4.674434,7.46141
